ip,path,flag,geth1,geth2,posth1,posth2,jsonh1,jsonh2
162.220.223.23,query,true,true,true,true,true,true,true
162.220.223.23,resolve,true,true,true,true,true,true,true
162.220.223.23,,true,true,true,true,true,true,true
167.179.214.63,dns-query,true,false,false,false,true,false,false
167.179.214.63,resolve,true,false,false,true,false,false,false
167.179.214.63,,true,false,false,false,true,false,false
212.161.31.217,dns-query,true,true,true,true,true,true,true
212.161.31.217,query,true,true,true,true,true,true,true
212.161.31.217,resolve,true,true,true,true,true,true,true
212.161.31.217,,true,true,true,true,true,true,true
23.247.215.8,dns-query,true,true,true,true,true,true,true
23.247.215.8,query,true,true,true,true,true,true,true
23.247.215.8,resolve,true,true,true,true,true,false,false
76.76.10.184,dns-query,true,true,true,true,true,false,false
76.76.10.184,query,true,true,true,true,true,false,false
76.76.10.184,resolve,true,true,true,true,true,false,false
101.198.191.133,dns-query,true,true,true,true,true,false,false
135.84.253.56,dns-query,true,false,false,false,true,false,false
135.84.253.56,query,true,false,false,true,true,false,false
135.84.253.56,,true,false,false,false,true,false,false
167.179.213.197,query,true,false,false,true,false,false,false
167.179.213.197,,true,false,false,true,false,false,false
195.128.8.41,dns-query,true,true,true,false,false,true,true
195.128.8.41,query,true,true,true,false,false,true,true
195.128.8.41,resolve,true,true,true,false,false,true,true
23.247.215.59,dns-query,true,true,true,true,true,true,true
23.247.215.59,query,true,true,true,true,true,true,true
23.247.215.59,resolve,true,true,true,true,true,true,true
66.102.37.22,dns-query,true,true,true,true,true,false,false
81.187.201.92,dns-query,true,true,true,true,true,false,false
167.179.212.186,dns-query,true,false,false,false,true,false,false
167.179.212.186,query,true,false,false,true,false,false,false
167.179.212.186,,true,false,false,true,false,false,false
185.253.5.237,dns-query,true,true,true,true,true,true,true
185.253.5.237,query,true,true,true,true,true,true,true
185.253.5.237,resolve,true,true,true,true,true,true,true
185.253.5.237,,true,true,true,false,false,false,false
23.247.214.4,dns-query,true,true,true,true,true,true,true
23.247.214.4,query,true,true,true,true,true,true,true
23.247.214.4,resolve,true,true,true,true,true,true,true
23.247.214.4,,true,true,true,true,true,true,true
43.251.149.64,dns-query,true,false,false,true,false,false,false
43.251.149.64,query,true,false,false,true,false,false,false
43.251.149.64,,true,false,false,true,true,false,false
103.241.30.198,dns-query,true,false,false,true,true,false,false
103.241.30.198,query,true,false,false,true,true,false,false
103.241.30.198,resolve,true,false,false,true,false,false,false
103.241.30.198,,true,false,false,false,true,false,false
146.88.173.29,dns-query,true,false,false,true,true,false,false
146.88.173.29,query,true,false,false,true,false,false,false
146.88.173.29,resolve,true,false,false,true,false,false,false
146.88.173.29,,true,false,false,true,false,false,false
183.182.70.55,query,true,false,false,false,true,false,false
183.182.70.55,resolve,true,false,false,true,false,false,false
68.183.253.200,dns-query,true,true,true,true,true,false,false
80.124.140.191,dns-query,true,true,true,true,true,false,false
80.124.140.191,query,true,true,true,true,true,false,false
80.124.140.191,resolve,true,true,true,true,true,false,false
80.124.140.191,,true,true,true,true,true,false,false
103.241.30.199,dns-query,true,false,false,true,true,false,false
103.241.30.199,query,true,false,false,true,true,false,false
103.241.30.199,resolve,true,false,false,true,true,false,false
103.241.30.199,,true,false,false,true,true,false,false
146.88.173.125,dns-query,true,false,false,false,true,false,false
146.88.173.125,query,true,false,false,true,true,false,false
146.88.173.125,,true,false,false,true,false,false,false
183.182.70.62,resolve,true,false,false,true,true,false,false
183.182.70.62,,true,false,false,true,false,false,false
74.80.69.197,dns-query,true,true,true,true,true,false,false
80.124.140.214,dns-query,true,true,true,true,true,false,false
80.124.140.214,query,true,true,true,true,true,false,false
80.124.140.214,resolve,true,true,true,true,true,false,false
80.124.140.214,,true,true,true,true,true,false,false
103.241.30.2,dns-query,true,false,false,true,false,false,false
103.241.30.2,query,true,false,false,false,true,false,false
103.241.30.2,resolve,true,false,false,true,false,false,false
103.241.30.2,,true,false,false,true,true,false,false
146.88.173.54,,true,false,false,false,true,false,false
185.253.5.203,dns-query,true,true,true,true,true,true,true
185.253.5.203,query,true,true,true,true,true,true,true
185.253.5.203,resolve,true,true,true,true,true,true,true
185.253.5.203,,true,true,true,true,false,false,false
23.247.213.41,dns-query,true,true,true,true,true,true,true
23.247.213.41,query,true,true,true,true,true,true,true
23.247.213.41,resolve,true,true,true,true,true,true,false
52.63.91.105,dns-query,true,true,true,true,true,false,false
52.63.91.105,query,true,true,true,true,true,false,false
52.63.91.105,resolve,true,true,true,true,true,false,false
52.63.91.105,,true,true,true,true,true,false,false
67.198.131.72,dns-query,true,true,true,true,true,false,false
12.20.116.16,dns-query,true,true,true,true,true,false,false
12.20.116.16,query,true,true,true,true,true,false,false
12.20.116.16,resolve,true,true,true,true,true,false,false
12.20.116.16,,true,true,true,true,true,false,false
146.88.169.165,dns-query,true,false,false,true,true,false,false
146.88.169.165,query,true,false,false,true,true,false,false
146.88.169.165,resolve,true,false,false,true,true,false,false
146.88.169.165,,true,false,false,false,true,false,false
167.179.215.79,dns-query,true,false,false,true,false,false,false
167.179.215.79,query,true,false,false,true,false,false,false
167.179.215.79,,true,false,false,false,true,false,false
23.247.213.229,dns-query,true,true,true,true,true,true,true
23.247.213.229,query,true,true,true,true,true,true,true
23.247.213.229,resolve,true,true,true,true,true,true,true
46.4.38.169,dns-query,true,true,true,false,false,false,false
103.241.30.200,dns-query,true,false,false,true,true,false,false
103.241.30.200,query,true,false,false,true,false,false,false
167.16.66.196,dns-query,true,true,true,true,true,false,false
167.179.215.69,query,true,false,false,false,true,false,false
167.179.215.69,,true,false,false,true,true,false,false
23.247.213.1,dns-query,true,true,true,true,true,true,true
23.247.213.1,query,true,true,true,true,true,true,true
23.247.213.1,resolve,true,true,true,true,true,true,true
23.247.213.1,,true,true,true,true,true,true,true
23.247.215.76,dns-query,true,true,true,true,true,true,true
23.247.215.76,query,true,true,true,true,true,true,true
23.247.215.76,resolve,true,true,true,true,true,false,false
76.76.10.181,dns-query,true,true,true,true,true,false,false
76.76.10.181,query,true,true,true,true,true,false,false
76.76.10.181,resolve,true,true,true,true,true,false,false
103.241.30.202,dns-query,true,false,false,true,false,false,false
103.241.30.202,query,true,false,false,false,true,false,false
103.241.30.202,resolve,true,false,false,false,true,false,false
103.241.30.202,,true,false,false,true,false,false,false
152.67.206.10,dns-query,true,true,true,true,true,false,false
210.95.155.149,,true,true,true,true,true,true,true
23.247.214.141,dns-query,true,true,true,true,true,true,true
23.247.214.141,query,true,true,true,true,true,true,true
23.247.214.141,resolve,true,true,true,true,true,true,true
23.247.214.141,,true,true,true,true,true,true,true
35.155.214.203,,true,true,true,false,false,true,true
45.90.29.78,dns-query,true,true,true,true,true,true,true
45.90.29.78,query,true,true,true,true,true,true,true
45.90.29.78,resolve,true,true,true,true,true,false,false
80.124.140.147,dns-query,true,true,true,true,true,false,false
80.124.140.147,query,true,true,true,true,true,false,false
80.124.140.147,resolve,true,true,true,true,true,false,false
80.124.140.147,,true,true,true,true,true,false,false
103.241.30.203,query,true,false,false,true,true,false,false
103.241.30.203,resolve,true,false,false,false,true,false,false
164.90.253.10,dns-query,true,true,true,true,true,false,false
167.179.214.92,dns-query,true,false,false,true,false,false,false
167.179.214.92,resolve,true,false,false,true,false,false,false
23.247.212.18,dns-query,true,true,true,true,true,true,true
23.247.212.18,query,true,true,true,true,true,true,true
23.247.212.18,resolve,true,true,true,true,true,true,true
23.247.212.18,,true,true,true,true,true,true,false
34.230.166.10,dns-query,true,true,true,true,true,false,false
45.90.30.65,dns-query,true,true,true,true,true,true,true
45.90.30.65,query,true,true,true,true,true,true,true
45.90.30.65,resolve,true,true,true,true,true,true,true
45.90.30.65,,true,true,true,true,true,true,true
45.90.31.32,dns-query,true,true,true,true,true,true,true
45.90.31.32,query,true,true,true,true,true,false,false
103.241.30.204,resolve,true,false,false,false,true,false,false
103.241.30.204,,true,false,false,true,false,false,false
167.179.213.117,query,true,false,false,true,true,false,false
167.179.213.117,resolve,true,false,false,true,false,false,false
188.68.59.46,dns-query,true,true,true,true,true,false,false
23.247.213.91,dns-query,true,true,true,true,true,true,true
23.247.213.91,query,true,true,true,true,true,true,true
23.247.213.91,resolve,true,true,true,true,true,false,false
63.240.152.181,dns-query,true,true,true,true,true,false,false
63.240.152.181,query,true,false,false,false,true,false,false
63.240.152.181,resolve,true,true,true,true,true,false,false
63.240.152.181,,true,true,true,true,true,false,false
103.241.30.205,dns-query,true,false,false,false,true,false,false
103.241.30.205,query,true,false,false,true,false,false,false
167.179.213.129,query,true,false,false,true,true,false,false
167.179.213.129,resolve,true,false,false,true,true,false,false
185.253.5.178,dns-query,true,true,true,true,true,true,true
185.253.5.178,query,true,true,true,true,true,true,true
185.253.5.178,resolve,true,true,true,true,true,true,true
185.253.5.178,,true,true,true,true,false,false,false
23.247.213.34,dns-query,true,true,true,true,true,true,true
23.247.213.34,query,true,true,true,true,true,true,true
23.247.213.34,resolve,true,true,true,true,true,true,true
47.242.157.104,dns-query,true,false,false,true,true,false,false
51.116.234.13,,true,true,true,true,true,false,false
74.80.106.196,dns-query,true,true,true,true,true,false,false
101.198.191.135,dns-query,true,true,true,true,true,false,false
135.84.249.81,query,true,false,false,true,true,false,false
135.84.249.81,resolve,true,false,false,true,false,false,false
135.84.249.81,,true,false,false,false,true,false,false
167.179.213.166,query,true,false,false,true,true,false,false
167.179.213.166,resolve,true,false,false,true,false,false,false
192.241.156.42,,true,true,true,true,true,false,false
23.247.213.142,dns-query,true,true,true,true,true,true,true
23.247.213.142,query,true,true,true,true,true,true,true
23.247.213.142,resolve,true,true,true,true,true,true,true
23.247.213.142,,true,true,true,true,true,true,false
37.114.32.90,dns-query,true,true,true,true,true,false,false
45.90.30.193,dns-query,true,true,true,true,true,true,true
45.90.30.193,query,true,true,true,true,true,true,true
45.90.30.193,resolve,true,true,true,true,true,true,true
45.90.30.193,,true,true,true,true,true,true,true
45.90.31.113,dns-query,true,true,true,true,true,true,true
45.90.31.113,query,true,true,true,true,true,true,true
45.90.31.113,resolve,true,true,true,true,true,true,true
45.90.31.113,,true,true,true,true,true,true,true
45.90.31.87,dns-query,true,true,true,true,true,true,false
103.241.30.206,dns-query,true,false,false,true,false,false,false
103.241.30.206,query,true,false,false,true,true,false,false
103.241.30.206,resolve,true,false,false,false,true,false,false
103.241.30.206,,true,false,false,true,true,false,false
146.88.173.160,dns-query,true,false,false,true,false,false,false
146.88.173.160,query,true,false,false,false,true,false,false
146.88.173.160,resolve,true,false,false,true,false,false,false
185.209.84.31,dns-query,true,true,true,true,true,true,true
185.209.84.31,query,true,true,true,true,true,true,true
185.209.84.31,resolve,true,true,true,true,true,true,true
185.209.84.31,,true,true,true,true,true,true,true
185.253.5.145,dns-query,true,true,true,true,true,true,true
185.253.5.145,query,true,true,true,true,true,true,true
185.253.5.145,resolve,true,true,true,true,true,true,true
185.253.5.145,,true,true,true,true,true,true,true
203.153.116.141,dns-query,true,true,true,true,true,false,false
221.140.28.43,,true,true,true,true,true,true,true
23.247.214.57,dns-query,true,true,true,true,true,true,true
23.247.214.57,query,true,true,true,true,true,true,true
